label,original_text,attacked_text
0,"nicks , seemingly uncertain what 's going to make people laugh , runs the gamut from stale parody to raunchy sex gags to formula romantic comedy . ","(""nicks , seemingly uncertain what 's going to make people ugh , runs the gamut krm stale parody s raunchy sex gags to formula romantic comedy ."", {'total_alterations': 8, 'delete': 5, 'replace': 2, 'insert': 1})"
1,seldom has a movie so closely matched the spirit of a man and his work . ,"('seldom has mp movie so clozseoy matched tpbhe spirit of a man and his work .', {'total_alterations': 6, 'delete': 0, 'replace': 2, 'insert': 4})"
0,suffers from the lack of a compelling or comprehensible narrative . ,"('suffers from the lfk of a compelling or comprehensible narrative .', {'total_alterations': 2, 'delete': 1, 'replace': 1, 'insert': 0})"
1,"a moody , multi-dimensional love story and sci-fi mystery , solaris is a thought-provoking , haunting film that allows the seeds of the imagination to germinate . ","('a moody , multi-dimensional love story and sci-fi mystery , solaris is a thought-provoking , haunting film that allows the seeds of the imagination to eminate p', {'total_alterations': 4, 'delete': 3, 'replace': 0, 'insert': 1})"
1,"despite its title , punch-drunk love is never heavy-handed . ","('despite its title , punch-drunk love is never heavy-handed .', {'total_alterations': 2, 'delete': 1, 'replace': 0, 'insert': 1})"
1,"entertains by providing good , lively company . ","('entertains by providing good au lively copay df', {'total_alterations': 6, 'delete': 2, 'replace': 2, 'insert': 2})"
0,"and when you 're talking about a slapstick comedy , that 's a pretty big problem . ","(""and when qyo 're talking about a slkapsick comedy , tqt 's a pretty big problem ."", {'total_alterations': 6, 'delete': 3, 'replace': 1, 'insert': 2})"
0,not really bad so much as distasteful : we need kidnapping suspense dramas right now like we need doomsday thrillers . ,"('not really bad s much as distasteful : we need kidnapping suspense dramks right now like we need daoosday thrillers .', {'total_alterations': 6, 'delete': 3, 'replace': 1, 'insert': 2})"
0,nervous breakdowns are not entertaining . ,"('nprvoud breakdowns are not entertaining .', {'total_alterations': 2, 'delete': 0, 'replace': 2, 'insert': 0})"
0,"while it 's genuinely cool to hear characters talk about early rap records ( sugar hill gang , etc. ) , the constant referencing of hip-hop arcana can alienate even the savviest audiences . ","(""while it 's genuinely cool to ewr characters talk aabot early rap records ( sugar hill gang , etc. ) ic the constant repferenciwg hf hip-hop arcana can alienate even the scavviesnt audiences ."", {'total_alterations': 12, 'delete': 3, 'replace': 3, 'insert': 6})"
0,"his last movie was poetically romantic and full of indelible images , but his latest has nothing going for it . ","('his last movie as poetically roangic and full of indelible images , but his latest has nothing going for it .', {'total_alterations': 4, 'delete': 2, 'replace': 2, 'insert': 0})"
0,"despite all evidence to the contrary , this clunker has somehow managed to pose as an actual feature movie , the kind that charges full admission and gets hyped on tv and purports to amuse small children and ostensible adults . ","('despite all evidence k the contrary , this clqunkhr has somehow managed to pose as an actual feature ovi j the kind that charges full admission and gets hypeg on tv and puqrpotts to amuse small children and ostensible adults .', {'total_alterations': 12, 'delete': 4, 'replace': 5, 'insert': 3})"
1,fresnadillo 's dark and jolting images have a way of plying into your subconscious like the nightmare you had a week ago that wo n't go away . ,"(""fhrsnadillo 's dark and jolting images have a way kf plying into your subconscious like the nightmmared you had a melek axo that wo n't go awyo ."", {'total_alterations': 12, 'delete': 3, 'replace': 3, 'insert': 6})"
1,"uses sharp humor and insight into human nature to examine class conflict , adolescent yearning , the roots of friendship and sexual identity . ","('uses sharp humor lnd insight into human naur to examine cjbss conflict , adolescent yearning , the roots of friendship and stexuahl identity .', {'total_alterations': 8, 'delete': 2, 'replace': 4, 'insert': 2})"
0,so unremittingly awful that labeling it a dog probably constitutes cruelty to canines . ,"('so unremittingly awu that labeling it a dog probably constitutes cuety to canines .', {'total_alterations': 4, 'delete': 4, 'replace': 0, 'insert': 0})"
1,"for the most part , director anne-sophie birot 's first feature is a sensitive , extraordinarily well-acted drama . ","(""r the pos qrt , director anne-sophie birot 's first feature is a sersitiqe yp extraordinarily well-acted drama ."", {'total_alterations': 10, 'delete': 4, 'replace': 5, 'insert': 1})"
1,"another one of those estrogen overdose movies like `` divine secrets of the ya ya sisterhood , '' except that the writing , acting and character development are a lot better . ","(""another one of thoqfe estrogen movertdose movies lwik `` divine secrzts of t ya ya sisterhood , '' except that the writing , acting and character development are a lot better ."", {'total_alterations': 10, 'delete': 4, 'replace': 1, 'insert': 5})"
1,"instead , he shows them the respect they are due . ","('instead , he shows themmt the respect they are due .ju', {'total_alterations': 4, 'delete': 0, 'replace': 0, 'insert': 4})"
0,it has all the excitement of eating oatmeal . ,"('it ha all hce excitement of atinsg oatmeal .m', {'total_alterations': 8, 'delete': 3, 'replace': 2, 'insert': 3})"
0,i can take infantile humor ... but this is the sort of infantile that makes you wonder about changing the director and writer 's diapers . ,"('i can take infpatile humor ... but this r the sort of infantile that makes you wonder about changing the director and writer y diapers .', {'total_alterations': 6, 'delete': 3, 'replace': 2, 'insert': 1})"
1,"the best revenge may just be living well because this film , unlike other dumas adaptations , is far more likened to a treasure than a lengthy jail sentence . ","('the best revenge may just ej living wl because this film m unlike other dumas adaptations , is far more likened to a treasure than a lengthy jail sdnence .', {'total_alterations': 8, 'delete': 4, 'replace': 3, 'insert': 1})"
1,"aside from minor tinkering , this is the same movie you probably loved in 1994 , except that it looks even better . ","('aside from minor tinkering , this is the same movie you probably loved in w194 , except that it looks even better .', {'total_alterations': 2, 'delete': 1, 'replace': 0, 'insert': 1})"
1,"far more imaginative and ambitious than the trivial , cash-in features nickelodeon has made from its other animated tv series . ","('far more imaginative avdu ambitious than the trivial , cash-in features nickelodeon has made from tw zoter animated tv series .', {'total_alterations': 6, 'delete': 2, 'replace': 2, 'insert': 2})"
1,"pacino is brilliant as the sleep-deprived dormer , his increasing weariness as much existential as it is physical . ","('pacino is brilliant as the sleep-deprived dormer , his increasinplg weariness as much existential as it is physical .', {'total_alterations': 2, 'delete': 0, 'replace': 0, 'insert': 2})"
1,"it 's one of those baseball pictures where the hero is stoic , the wife is patient , the kids are as cute as all get-out and the odds against success are long enough to intimidate , but short enough to make a dream seem possible . ","(""it 's one of hoses baseball pictures where the hero is stoic , the wife is patient , the kids are as cute as all get-out and the odds agaimste success are long enough to intimidate , but short enough to make a dream seem possible ne"", {'total_alterations': 6, 'delete': 1, 'replace': 2, 'insert': 3})"
0,there 's not enough here to justify the almost two hours . ,"(""hther 's not enyugdh here to justify the almost two hours ."", {'total_alterations': 4, 'delete': 1, 'replace': 1, 'insert': 2})"
1,"fun , flip and terribly hip bit of cinematic entertainment . ","('pfu , flip n terribly hip bit of cinematic entertainment .', {'total_alterations': 4, 'delete': 3, 'replace': 0, 'insert': 1})"
0,more whiny downer than corruscating commentary . ,"('more whinl dewnr than corruscating commentary .', {'total_alterations': 4, 'delete': 2, 'replace': 1, 'insert': 1})"
1,"as the two leads , lathan and diggs are charming and have chemistry both as friends and lovers . ","('aji the two leads , lathan and diggs are charming and have chemistry both as friends and lovers .', {'total_alterations': 2, 'delete': 0, 'replace': 1, 'insert': 1})"
0,the film makes a fatal mistake : it asks us to care about a young man whose only apparent virtue is that he is not quite as unpleasant as some of the people in his life . ,"('tel film makes zo fatal mistake : it asks us to cbe about a young man owhos only apparent virtue is that he is not quite as unileasawnt at some ojyf the people in his life .', {'total_alterations': 16, 'delete': 5, 'replace': 3, 'insert': 8})"
1,"a smart , witty follow-up . ","('a smart , witty follow-up .', {'total_alterations': 0, 'delete': 0, 'replace': 0, 'insert': 0})"
0,"with virtually no interesting elements for an audience to focus on , chelsea walls is a triple-espresso endurance challenge . ","('with virtually kn interesting elements for an audience to focus on , chelsea walls is a triple-espresso endurance challenge .', {'total_alterations': 2, 'delete': 1, 'replace': 0, 'insert': 1})"
1,"whether writer-director anne fontaine 's film is a ghost story , an account of a nervous breakdown , a trip down memory lane , all three or none of the above , it is as seductive as it is haunting . ","(""whether writer-director anne fontaine p' film is a ghost story , an account of a anervus breakdown , a tr down ymory wne , all three or none of the abooe , it is as seductive as it is haunting ."", {'total_alterations': 12, 'delete': 7, 'replace': 2, 'insert': 3})"
1,cq 's reflection of artists and the love of cinema-and-self suggests nothing less than a new voice that deserves to be considered as a possible successor to the best european directors . ,"(""cq 's reflection of artists and the lvj of cinema-and-self suggests nothing less cthabn a newm voice that deserves tuxo be considered anrs a possible successor to ih best european directors p.b"", {'total_alterations': 14, 'delete': 2, 'replace': 3, 'insert': 9})"
1,jones ... does offer a brutal form of charisma . ,"('jones ... dzos poffe a brutal fr fa charisma .', {'total_alterations': 8, 'delete': 5, 'replace': 0, 'insert': 3})"
0,"in an effort , i suspect , not to offend by appearing either too serious or too lighthearted , it offends by just being wishy-washy . ","('in an effort , igb suspecq wh not to ifend by appearing either too serious or too lighthearted , it offends by just being wishy-ahy .', {'total_alterations': 10, 'delete': 3, 'replace': 4, 'insert': 3})"
