label,original_text,attacked_text
0,not really bad so much as distasteful : we need kidnapping suspense dramas right now like we need doomsday thrillers . ,"('not really bad so much as distaeful : we need kidnapping suspense dramas right now like w need doomsday thrillers .', {'total_alterations': 3, 'delete': 3, 'replace': 0, 'insert': 0})"
0,nervous breakdowns are not entertaining . ,"('nervous breakdowns are not entertaining .', {'total_alterations': 0, 'delete': 0, 'replace': 0, 'insert': 0})"
0,"while it 's genuinely cool to hear characters talk about early rap records ( sugar hill gang , etc. ) , the constant referencing of hip-hop arcana can alienate even the savviest audiences . ","(""while it 's genuinely cool to hear characters talk about early rap records ( sugar hill gang , etc. ) , the constant efeencing of hip-hop arcana can alienate ve the savviest audiences ."", {'total_alterations': 4, 'delete': 4, 'replace': 0, 'insert': 0})"
0,"his last movie was poetically romantic and full of indelible images , but his latest has nothing going for it . ","('his ls movie was poetically romantic a full of indelible images , but his latest has nothing ing for it .', {'total_alterations': 6, 'delete': 6, 'replace': 0, 'insert': 0})"
0,"despite all evidence to the contrary , this clunker has somehow managed to pose as an actual feature movie , the kind that charges full admission and gets hyped on tv and purports to amuse small children and ostensible adults . ","('despite all evidence to h contrary , this clunker has somehow managed t pose as an aual feature movie , the kind tt charges full admission and gets hyped on tv and purports to amuse small children and ostensible adults .', {'total_alterations': 7, 'delete': 7, 'replace': 0, 'insert': 0})"
1,fresnadillo 's dark and jolting images have a way of plying into your subconscious like the nightmare you had a week ago that wo n't go away . ,"(""fresnadillo 's dark and jolting images have a way of plying into your ubconsious le the nightae you had a wk ago that wo n't go away ."", {'total_alterations': 8, 'delete': 8, 'replace': 0, 'insert': 0})"
1,"uses sharp humor and insight into human nature to examine class conflict , adolescent yearning , the roots of friendship and sexual identity . ","('uses sharp humor and insight into human nature to examine class conflict , adolescent yeanin , the roots f riendshp and sexual identity .', {'total_alterations': 5, 'delete': 5, 'replace': 0, 'insert': 0})"
0,so unremittingly awful that labeling it a dog probably constitutes cruelty to canines . ,"('so unremittingly awful that labeling t a dog probably constitutes cruelty to canines .', {'total_alterations': 1, 'delete': 1, 'replace': 0, 'insert': 0})"
1,"for the most part , director anne-sophie birot 's first feature is a sensitive , extraordinarily well-acted drama . ","(""for the most part , director anne-sophie birot 's first feature is a sensitive , extaorinarily el-acted drama ."", {'total_alterations': 4, 'delete': 4, 'replace': 0, 'insert': 0})"
1,"another one of those estrogen overdose movies like `` divine secrets of the ya ya sisterhood , '' except that the writing , acting and character development are a lot better . ","(""another n of those estrgn overdose movies like `` divine seces of the ya ya sisterhood , '' ecpt that the writing , acting and character development are a lot better ."", {'total_alterations': 8, 'delete': 8, 'replace': 0, 'insert': 0})"
1,"instead , he shows them the respect they are due . ","('instead , he shows them the respect they are due .', {'total_alterations': 0, 'delete': 0, 'replace': 0, 'insert': 0})"
0,it has all the excitement of eating oatmeal . ,"('it has all the excitement f eating oatmeal .', {'total_alterations': 1, 'delete': 1, 'replace': 0, 'insert': 0})"
0,i can take infantile humor ... but this is the sort of infantile that makes you wonder about changing the director and writer 's diapers . ,"(""i c take infantile humor ... but this s t sort o infantile that makes you wonder about changing the director and writer ' diapers ."", {'total_alterations': 7, 'delete': 7, 'replace': 0, 'insert': 0})"
1,"the best revenge may just be living well because this film , unlike other dumas adaptations , is far more likened to a treasure than a lengthy jail sentence . ","('the best revenge a just b living well because this film , unlike other dumas adaptations , is far more likened to a treasure than a lengy jl sentence .', {'total_alterations': 7, 'delete': 7, 'replace': 0, 'insert': 0})"
1,"aside from minor tinkering , this is the same movie you probably loved in 1994 , except that it looks even better . ","('aside from minor tinkering , this is the same movie you probably loved n 1994 , except that t looks even bett .', {'total_alterations': 4, 'delete': 4, 'replace': 0, 'insert': 0})"
1,"far more imaginative and ambitious than the trivial , cash-in features nickelodeon has made from its other animated tv series . ","('far more imaginative a ambitious than the trivial , cash-in features nickelodeon has made from its other animated tv sees .', {'total_alterations': 4, 'delete': 4, 'replace': 0, 'insert': 0})"
1,"pacino is brilliant as the sleep-deprived dormer , his increasing weariness as much existential as it is physical . ","('pacino is brilliant as the sleep-deprived dormer , his increasing weariness as much existential as it is physical .', {'total_alterations': 0, 'delete': 0, 'replace': 0, 'insert': 0})"
1,"it 's one of those baseball pictures where the hero is stoic , the wife is patient , the kids are as cute as all get-out and the odds against success are long enough to intimidate , but short enough to make a dream seem possible . ","(""it 's one of those baseball ictues where the hero i stoic , the wife i patient , the kids r as cute as all get-out and the odds against success are long enough t intimidate , but short enough to ak a dream seem possible ."", {'total_alterations': 9, 'delete': 9, 'replace': 0, 'insert': 0})"
0,there 's not enough here to justify the almost two hours . ,"(""there 's not enough he t justify the almost two hours ."", {'total_alterations': 3, 'delete': 3, 'replace': 0, 'insert': 0})"
1,"fun , flip and terribly hip bit of cinematic entertainment . ","('fun , flip and teriby hip bit of cinematic entertainment .', {'total_alterations': 2, 'delete': 2, 'replace': 0, 'insert': 0})"
0,more whiny downer than corruscating commentary . ,"('more whiny downer than corruscating commentary .', {'total_alterations': 0, 'delete': 0, 'replace': 0, 'insert': 0})"
1,"as the two leads , lathan and diggs are charming and have chemistry both as friends and lovers . ","('a the two leads , lathan d diggs are charming and have chemistry th as friends and lvrs .', {'total_alterations': 7, 'delete': 7, 'replace': 0, 'insert': 0})"
0,the film makes a fatal mistake : it asks us to care about a young man whose only apparent virtue is that he is not quite as unpleasant as some of the people in his life . ,"('the film makes a fatal mistake : it as us to care out a young a whose only apparent virtue is that he is not quite as unpleasant as so of the people in his life .', {'total_alterations': 8, 'delete': 8, 'replace': 0, 'insert': 0})"
1,"a smart , witty follow-up . ","('a smart , witty follow-up .', {'total_alterations': 0, 'delete': 0, 'replace': 0, 'insert': 0})"
0,"with virtually no interesting elements for an audience to focus on , chelsea walls is a triple-espresso endurance challenge . ","('with virtuly no interesting elements for n auiece to focus n , chelsea walls is a triple-espresso endurance chlenge .', {'total_alterations': 8, 'delete': 8, 'replace': 0, 'insert': 0})"
1,"whether writer-director anne fontaine 's film is a ghost story , an account of a nervous breakdown , a trip down memory lane , all three or none of the above , it is as seductive as it is haunting . ","(""hther wrie-director ne fontaine 's im is a ghost story , an account of a nervous breakdown , a trip down memory lane , all three or ne of the above , it is as seductive as it is haunting ."", {'total_alterations': 10, 'delete': 10, 'replace': 0, 'insert': 0})"
1,cq 's reflection of artists and the love of cinema-and-self suggests nothing less than a new voice that deserves to be considered as a possible successor to the best european directors . ,"(""q 's reflection of artists and the love of cinema-and-self suggests nothing less than a n voice that desees to be considered as a possible successor to the best european direcos ."", {'total_alterations': 7, 'delete': 7, 'replace': 0, 'insert': 0})"
1,jones ... does offer a brutal form of charisma . ,"('jones ... does offer a brutal form of charisma .', {'total_alterations': 0, 'delete': 0, 'replace': 0, 'insert': 0})"
0,"in an effort , i suspect , not to offend by appearing either too serious or too lighthearted , it offends by just being wishy-washy . ","('in an effort , i suspect , not to offend by appearing either o serious or too lighthearted , it offends by just being wishy-washy .', {'total_alterations': 2, 'delete': 2, 'replace': 0, 'insert': 0})"
