label,original_text,attacked_text
0,"nicks , seemingly uncertain what 's going to make people laugh , runs the gamut from stale parody to raunchy sex gags to formula romantic comedy . ","('nicks , semxngly uncertain what j gong to make eophe laugh , rtpuns the gamut from stale iparoy to raunchy sex gags to formula romantic comedy .', {'total_alterations': 12, 'delete': 5, 'replace': 4, 'insert': 3})"
1,seldom has a movie so closely matched the spirit of a man and his work . ,"('seldom has a movie so clpovsely matched the spyvit of awr man wnd his work .', {'total_alterations': 8, 'delete': 1, 'replace': 2, 'insert': 5})"
0,suffers from the lack of a compelling or comprehensible narrative . ,"('suffers from the lack of a compelling morv comprehensible narrative b', {'total_alterations': 4, 'delete': 1, 'replace': 0, 'insert': 3})"
1,"a moody , multi-dimensional love story and sci-fi mystery , solaris is a thought-provoking , haunting film that allows the seeds of the imagination to germinate . ","('a moody , multi-dimensional lo story and sci-fi mystery , solaris is a thought-provoking , haunting film thh allop tpej seeds m the imagination to germinate .', {'total_alterations': 10, 'delete': 5, 'replace': 4, 'insert': 1})"
1,"despite its title , punch-drunk love is never heavy-handed . ","('despite its title f,f punchddruk love is never heavy-handed n.l', {'total_alterations': 6, 'delete': 1, 'replace': 1, 'insert': 4})"
1,"entertains by providing good , lively company . ","('entertains by providing gsvod , lively company .', {'total_alterations': 2, 'delete': 0, 'replace': 1, 'insert': 1})"
0,"and when you 're talking about a slapstick comedy , that 's a pretty big problem . ","(""and when you 're tking about a slapstick comedy m that 's a pretty biw problem ."", {'total_alterations': 6, 'delete': 3, 'replace': 2, 'insert': 1})"
0,not really bad so much as distasteful : we need kidnapping suspense dramas right now like we need doomsday thrillers . ,"('not really bad so much as distasteful : we need kidnapping suspense dramas right now liieke fme need doomsday thrillers .', {'total_alterations': 4, 'delete': 0, 'replace': 1, 'insert': 3})"
0,nervous breakdowns are not entertaining . ,"('nervdus breakdowns are not entertaining .', {'total_alterations': 2, 'delete': 0, 'replace': 2, 'insert': 0})"
0,"while it 's genuinely cool to hear characters talk about early rap records ( sugar hill gang , etc. ) , the constant referencing of hip-hop arcana can alienate even the savviest audiences . ","(""while it 's genuinely cool to mar characters talk about early rap records ( sugar hill gang , etc. ) , the constant referencing of hip-hop aranac n nalienat even the smviest audiences ."", {'total_alterations': 10, 'delete': 6, 'replace': 2, 'insert': 2})"
0,"his last movie was poetically romantic and full of indelible images , but his latest has nothing going for it . ","('his last movie was poetically romantic and full of indelible images , but his latest has nothibfg going jfror it .', {'total_alterations': 4, 'delete': 0, 'replace': 1, 'insert': 3})"
0,"despite all evidence to the contrary , this clunker has somehow managed to pose as an actual feature movie , the kind that charges full admission and gets hyped on tv and purports to amuse small children and ostensible adults . ","('despite all evidence to the contrary , this lunper has somehow managed nto pose n ajn actual feature movie , the kind that lchdarges full admsbion and gets hyped koz tv and purports to amuse small echildre vantd ostensible adults .', {'total_alterations': 18, 'delete': 4, 'replace': 6, 'insert': 8})"
1,fresnadillo 's dark and jolting images have a way of plying into your subconscious like the nightmare you had a week ago that wo n't go away . ,"(""fresnadillo 's dark and jolting images have a way of plying into your subconscious like the nightmare you had a week gao that h n't go away ."", {'total_alterations': 4, 'delete': 2, 'replace': 1, 'insert': 1})"
1,"uses sharp humor and insight into human nature to examine class conflict , adolescent yearning , the roots of friendship and sexual identity . ","('uses sharp humor and insight into umgn nature to examine class conflict , adolescent yekrnxng , the roots of friendship and sexual ibdgntity .', {'total_alterations': 6, 'delete': 1, 'replace': 4, 'insert': 1})"
0,so unremittingly awful that labeling it a dog probably constitutes cruelty to canines . ,"('so unremjttinglgy awful that labeyingl it a dog probably constituzs cruelty to canines .', {'total_alterations': 6, 'delete': 1, 'replace': 3, 'insert': 2})"
1,"for the most part , director anne-sophie birot 's first feature is a sensitive , extraordinarily well-acted drama . ","(""fxovr the most partr , director anne-sophie birot 's first feature is a sensitive , extraordinarily well-acted drama ."", {'total_alterations': 4, 'delete': 0, 'replace': 1, 'insert': 3})"
1,"another one of those estrogen overdose movies like `` divine secrets of the ya ya sisterhood , '' except that the writing , acting and character development are a lot better . ","(""noeher one of those estrogen overdose movies lie `` divine secrets of thfhe ya xua sisterhood , '' except that the writing , acting and character development are g lot better ."", {'total_alterations': 10, 'delete': 2, 'replace': 5, 'insert': 3})"
1,"instead , he shows them the respect they are due . ","('instead , he shows them the rxesuect they are due .', {'total_alterations': 2, 'delete': 0, 'replace': 1, 'insert': 1})"
0,it has all the excitement of eating oatmeal . ,"('it has all the excitement of egatixng oatmeal .', {'total_alterations': 6, 'delete': 2, 'replace': 0, 'insert': 4})"
0,i can take infantile humor ... but this is the sort of infantile that makes you wonder about changing the director and writer 's diapers . ,"('rai can take infantile hlumor ... but this is the sort fl infancilee that makes you wonder about changing the director and wzritelr yes diapers .', {'total_alterations': 12, 'delete': 1, 'replace': 3, 'insert': 8})"
1,"the best revenge may just be living well because this film , unlike other dumas adaptations , is far more likened to a treasure than a lengthy jail sentence . ","('the best reenie may just be living well because this film , unlike other dumas adaptations , is far more likened to a treasure than a lengthy jail lsdntence h', {'total_alterations': 6, 'delete': 1, 'replace': 4, 'insert': 1})"
1,"aside from minor tinkering , this is the same movie you probably loved in 1994 , except that it looks even better . ","('aside from minor timnkelring et this ip the same movie you probably loved in 199f , except that it looks even better .', {'total_alterations': 8, 'delete': 2, 'replace': 1, 'insert': 5})"
1,"far more imaginative and ambitious than the trivial , cash-in features nickelodeon has made from its other animated tv series . ","('far more imaginative and mbtious than the trivial ,m cash-in features nickelodeon has me from tgs other animated b sees .', {'total_alterations': 12, 'delete': 8, 'replace': 2, 'insert': 2})"
1,"pacino is brilliant as the sleep-deprived dormer , his increasing weariness as much existential as it is physical . ","('pacino is brilliant as the sleqepn-deprived dormer , his increasing weariness as much existential as it zyis physical .', {'total_alterations': 4, 'delete': 0, 'replace': 0, 'insert': 4})"
1,"it 's one of those baseball pictures where the hero is stoic , the wife is patient , the kids are as cute as all get-out and the odds against success are long enough to intimidate , but short enough to make a dream seem possible . ","(""it 's one of those baseball pictus where the hero is toc p the wife i patient , the kids are an cute as aln get-out and the odds against success are long enough to intimidate , but short enough to make a reaym seem possible gd"", {'total_alterations': 18, 'delete': 9, 'replace': 4, 'insert': 5})"
0,there 's not enough here to justify the almost two hours . ,"('there b not enough here to jutifiy t almost two hours .', {'total_alterations': 6, 'delete': 4, 'replace': 1, 'insert': 1})"
1,"fun , flip and terribly hip bit of cinematic entertainment . ","('fun y flip and terribly hip bit of cinematic entertainment .', {'total_alterations': 2, 'delete': 1, 'replace': 0, 'insert': 1})"
0,more whiny downer than corruscating commentary . ,"('more whiny downer than corruscating commentary .', {'total_alterations': 2, 'delete': 1, 'replace': 0, 'insert': 1})"
1,"as the two leads , lathan and diggs are charming and have chemistry both as friends and lovers . ","('as the two zleiads , luthdn atnnd diggs are charming and have jchemistdry both as friends and lovers .', {'total_alterations': 8, 'delete': 0, 'replace': 2, 'insert': 6})"
0,the film makes a fatal mistake : it asks us to care about a young man whose only apparent virtue is that he is not quite as unpleasant as some of the people in his life . ,"('the film mrks a fatal mistake : it asks us to re about a young man whose vnl apparent virtue is lthnat he is not quite as unpleasant as some of the people in his alfe .', {'total_alterations': 10, 'delete': 5, 'replace': 2, 'insert': 3})"
1,"a smart , witty follow-up . ","('a smart , witty follow-up .', {'total_alterations': 0, 'delete': 0, 'replace': 0, 'insert': 0})"
0,"with virtually no interesting elements for an audience to focus on , chelsea walls is a triple-espresso endurance challenge . ","('with virtually no interesting elemenxets for an audience to focyds on , chelsea walls is s triple-espresso endurance chalfnge .', {'total_alterations': 8, 'delete': 1, 'replace': 4, 'insert': 3})"
1,"whether writer-director anne fontaine 's film is a ghost story , an account of a nervous breakdown , a trip down memory lane , all three or none of the above , it is as seductive as it is haunting . ","(""whether writer-director anne fontaine 's film is a ghost story , d account oz gka nervous breakdown , a trip down memory lane fp all three gr none io the above ,no it is as seductive as it is haunting ."", {'total_alterations': 14, 'delete': 2, 'replace': 6, 'insert': 6})"
1,cq 's reflection of artists and the love of cinema-and-self suggests nothing less than a new voice that deserves to be considered as a possible successor to the best european directors . ,"(""cq 's reflection of artists and the love of cinema-and-self suggests nothing less than a esw voice that deserves to be considered zs ae possible succehsr to the best european drectovs ."", {'total_alterations': 10, 'delete': 4, 'replace': 3, 'insert': 3})"
1,jones ... does offer a brutal form of charisma . ,"('jones ... does offer a brutal form s hariesma .', {'total_alterations': 4, 'delete': 2, 'replace': 1, 'insert': 1})"
0,"in an effort , i suspect , not to offend by appearing either too serious or too lighthearted , it offends by just being wishy-washy . ","('in an effort pi i suspect , not to offend by apearing eitfherw itoro serious i too lighthearted , tu offends bk just being wisvy-washyc .', {'total_alterations': 18, 'delete': 4, 'replace': 6, 'insert': 8})"
